Language	FileName	DH_Weight	CoarseDependency	DistanceWeight
Afrikaans	2389304	0.746880845364	advmod	0.642331659835
Afrikaans	2389304	-0.972732181848	amod	0.078277107158
Afrikaans	2389304	0.00738179744605	appos	0.551867240206
Afrikaans	2389304	0.540994655796	aux	0.335184123635
Afrikaans	2389304	0.997991117287	case	0.259415342542
Afrikaans	2389304	0.265897071356	cc	0.366172470149
Afrikaans	2389304	-0.769814354506	ccomp	0.0689860232681
Afrikaans	2389304	-0.199399611169	compound	0.846474801255
Afrikaans	2389304	0.842059719362	conj	0.678476687042
Afrikaans	2389304	0.22448502687	cop	0.134640686488
Afrikaans	2389304	0.871212860596	csubj	0.50078300689
Afrikaans	2389304	-0.248836274976	dep	0.315412968275
Afrikaans	2389304	-0.490600381769	det	0.527136165234
Afrikaans	2389304	0.882544902405	flat	0.429374173214
Afrikaans	2389304	0.065215265791	iobj	0.325886539805
Afrikaans	2389304	0.659420719138	mark	0.513087687732
Afrikaans	2389304	0.324153540598	nmod	0.144233088402
Afrikaans	2389304	-0.749122355825	nsubj	0.142547358245
Afrikaans	2389304	-0.0979065962068	nummod	0.604225168613
Afrikaans	2389304	-0.234327773119	obj	0.558398667302
Afrikaans	2389304	0.201258287361	obl	0.0171118046499
Afrikaans	2389304	0.716833480453	punct	0.32251326443
Afrikaans	2389304	0.406922067532	xcomp	0.927450261237
Afrikaans	2806855	-0.548043760632	advmod	0.331066065952
Afrikaans	2806855	-0.321221003163	amod	0.113085702465
Afrikaans	2806855	-0.878288601816	appos	0.0492474735416
Afrikaans	2806855	0.88761716597	aux	0.433917680612
Afrikaans	2806855	0.145442404538	case	0.371390044593
Afrikaans	2806855	0.714121328213	cc	0.521419169977
Afrikaans	2806855	-0.481693824352	ccomp	0.0823620402053
Afrikaans	2806855	-0.313942075933	compound	0.669801175751
Afrikaans	2806855	0.273307718126	conj	0.429420415142
Afrikaans	2806855	-0.366747512165	cop	0.10810422333
Afrikaans	2806855	-0.123589923325	csubj	0.898786114027
Afrikaans	2806855	0.254372339004	dep	0.808785657686
Afrikaans	2806855	0.861465386338	det	0.129891890104
Afrikaans	2806855	0.530218673075	flat	0.0995815579269
Afrikaans	2806855	-0.52917611814	iobj	0.300758772582
Afrikaans	2806855	-0.942737600804	mark	0.938860359793
Afrikaans	2806855	0.329581563283	nmod	0.750192340454
Afrikaans	2806855	-0.127504571259	nsubj	0.286309834589
Afrikaans	2806855	0.0388098578941	nummod	0.0614871901917
Afrikaans	2806855	0.960935517932	obj	0.3167931035
Afrikaans	2806855	0.471688882185	obl	0.694624801938
Afrikaans	2806855	0.369375470215	punct	0.461006623205
Afrikaans	2806855	-0.197431119746	xcomp	0.134305018867
Afrikaans	3506460	-0.362924941726	advmod	0.165798872959
Afrikaans	3506460	-0.739765780497	amod	0.65308583103
Afrikaans	3506460	0.338404437113	appos	0.530044271347
Afrikaans	3506460	0.39144849567	aux	0.672708966422
Afrikaans	3506460	0.0838587422057	case	0.979401812369
Afrikaans	3506460	-0.942702766027	cc	0.557720012218
Afrikaans	3506460	0.983434358753	ccomp	0.436592135948
Afrikaans	3506460	0.473053832614	compound	0.659076966628
Afrikaans	3506460	0.594969785712	conj	0.661421060772
Afrikaans	3506460	-0.80411474823	cop	0.0662992847516
Afrikaans	3506460	0.380425419298	csubj	0.627027756173
Afrikaans	3506460	0.789279278615	dep	0.544407270545
Afrikaans	3506460	0.126961605884	det	0.86215824472
Afrikaans	3506460	-0.472855156788	flat	0.599891279983
Afrikaans	3506460	-0.918875815175	iobj	0.152074948818
Afrikaans	3506460	0.0526617822394	mark	0.341148231928
Afrikaans	3506460	-0.71950492447	nmod	0.0323841105975
Afrikaans	3506460	0.0232350782629	nsubj	0.183931783776
Afrikaans	3506460	-0.712584092236	nummod	0.36960050581
Afrikaans	3506460	-0.0564273000314	obj	0.814423717041
Afrikaans	3506460	-0.940921487809	obl	0.968811136924
Afrikaans	3506460	-0.639749427466	punct	0.248964839443
Afrikaans	3506460	-0.227966247773	xcomp	0.472559080315
Afrikaans	4250644	0.573932263556	advmod	0.363108614914
Afrikaans	4250644	-0.401546863221	amod	0.882764510715
Afrikaans	4250644	-0.603626395596	appos	0.0921173386631
Afrikaans	4250644	-0.129067099149	aux	0.10221781995
Afrikaans	4250644	-0.335773726899	case	0.829786573867
Afrikaans	4250644	0.586380348888	cc	0.533408848598
Afrikaans	4250644	-0.522403793774	ccomp	0.769985896467
Afrikaans	4250644	-0.915316347385	compound	0.603535819905
Afrikaans	4250644	0.0570733994907	conj	0.814400088023
Afrikaans	4250644	0.854859910298	cop	0.194540372285
Afrikaans	4250644	-0.0445284647469	csubj	0.851595246577
Afrikaans	4250644	0.616125594934	dep	0.0719266079948
Afrikaans	4250644	0.496264779599	det	0.196797839566
Afrikaans	4250644	0.833109762625	flat	0.937505657287
Afrikaans	4250644	-0.82057760731	iobj	0.493243865947
Afrikaans	4250644	0.813142104766	mark	0.98418665105
Afrikaans	4250644	-0.705811444909	nmod	0.523203936347
Afrikaans	4250644	-0.565164703921	nsubj	0.886546238465
Afrikaans	4250644	-0.144831119552	nummod	0.51409796474
Afrikaans	4250644	0.17814755276	obj	0.280312733398
Afrikaans	4250644	-0.158060606429	obl	0.891687296005
Afrikaans	4250644	0.456003074639	punct	0.733246613939
Afrikaans	4250644	0.723575187924	xcomp	0.50392447873
Afrikaans	4276349	0.444723847417	advmod	0.829744717826
Afrikaans	4276349	0.981977202407	amod	0.777678794413
Afrikaans	4276349	-0.973989137889	appos	0.48714236329
Afrikaans	4276349	-0.351293209088	aux	0.368967867488
Afrikaans	4276349	0.982025306975	case	0.831536115295
Afrikaans	4276349	0.178074798509	cc	0.0437596034156
Afrikaans	4276349	-0.395567083462	ccomp	0.170189026914
Afrikaans	4276349	-0.265128786286	compound	0.905864998745
Afrikaans	4276349	0.0596055200814	conj	0.540963365848
Afrikaans	4276349	0.360970664416	cop	0.565620436812
Afrikaans	4276349	-0.42471332174	csubj	0.291694751049
Afrikaans	4276349	-0.792178421134	dep	0.11747805641
Afrikaans	4276349	0.541036167958	det	0.0259459943169
Afrikaans	4276349	0.464109420377	flat	0.558632916576
Afrikaans	4276349	-0.812734411435	iobj	0.349199476047
Afrikaans	4276349	0.820528540225	mark	0.247514532023
Afrikaans	4276349	-0.0179596245344	nmod	0.338903830647
Afrikaans	4276349	-0.0579105458358	nsubj	0.158836702545
Afrikaans	4276349	0.109920784412	nummod	0.54438880596
Afrikaans	4276349	0.924206094252	obj	0.843027312876
Afrikaans	4276349	0.335870416007	obl	0.24949632709
Afrikaans	4276349	-0.178288819122	punct	0.930912445271
Afrikaans	4276349	-0.325118783848	xcomp	0.362298759517
Afrikaans	4824792	0.286671237957	advmod	0.881000003005
Afrikaans	4824792	0.463577674233	amod	0.821247588454
Afrikaans	4824792	0.135986863466	appos	0.501320029354
Afrikaans	4824792	-0.865712136427	aux	0.754260780608
Afrikaans	4824792	-0.20249313572	case	0.124343976243
Afrikaans	4824792	0.863599577119	cc	0.0086914814549
Afrikaans	4824792	-0.0423825641729	ccomp	0.0976760295049
Afrikaans	4824792	0.439194730946	compound	0.93197591489
Afrikaans	4824792	-0.883481697193	conj	0.643454568996
Afrikaans	4824792	-0.110280136869	cop	0.144309699754
Afrikaans	4824792	0.200138604978	csubj	0.122781833997
Afrikaans	4824792	-0.328922288417	dep	0.0123072274891
Afrikaans	4824792	0.747240126254	det	0.492402729689
Afrikaans	4824792	0.330321997038	flat	0.674397067559
Afrikaans	4824792	0.27973320259	iobj	0.937992791059
Afrikaans	4824792	-0.968290427589	mark	0.27710136653
Afrikaans	4824792	0.000594974277662	nmod	0.419080138522
Afrikaans	4824792	0.726253387913	nsubj	0.122486749955
Afrikaans	4824792	-0.129910757534	nummod	0.883989879946
Afrikaans	4824792	0.884233131401	obj	0.206751925086
Afrikaans	4824792	-0.96364861127	obl	0.342442951968
Afrikaans	4824792	-0.676598564034	punct	0.245634385153
Afrikaans	4824792	-0.96000315724	xcomp	0.516261721707
Afrikaans	626535	0.401462856045	advmod	0.759274696937
Afrikaans	626535	-0.740476853612	amod	0.737431657243
Afrikaans	626535	-0.0610983460256	appos	0.109455531915
Afrikaans	626535	0.659336713821	aux	0.0939066934429
Afrikaans	626535	0.194309635862	case	0.0505844947228
Afrikaans	626535	0.0274186472544	cc	0.986809252327
Afrikaans	626535	-0.413415277238	ccomp	0.163499185868
Afrikaans	626535	-0.757364400064	compound	0.201825177777
Afrikaans	626535	0.603406282184	conj	0.829138109849
Afrikaans	626535	-0.863122572551	cop	0.916682769072
Afrikaans	626535	0.727384534006	csubj	0.935157011048
Afrikaans	626535	0.555242193166	dep	0.422397664538
