Language	FileName	DH_Weight	CoarseDependency	DistanceWeight
Dutch	4424385	0.893247798073	acl	0.113959011609
Dutch	4424385	-0.622155640873	advcl	0.628136892454
Dutch	4424385	-0.632280069202	advmod	0.998369968514
Dutch	4424385	-0.708865623687	amod	0.983118097015
Dutch	4424385	0.560389045634	appos	0.205846778638
Dutch	4424385	-0.726900840162	aux	0.324268404982
Dutch	4424385	0.598002901476	case	0.822856360672
Dutch	4424385	-0.893686953751	ccomp	0.00790064582094
Dutch	4424385	-0.560866370201	compound	0.319663337323
Dutch	4424385	0.444285895396	conj	0.805789028147
Dutch	4424385	0.282872425347	csubj	0.426789606967
Dutch	4424385	-0.035951459279	det	0.0195682749468
Dutch	4424385	-0.730137674594	expl	0.334050885655
Dutch	4424385	0.60912954158	fixed	0.0294578102192
Dutch	4424385	-0.908977279844	flat	0.734307991363
Dutch	4424385	0.62067792225	iobj	0.785070493051
Dutch	4424385	0.587538230184	lifted_case	0.0996983017987
Dutch	4424385	0.407324948386	lifted_cc	0.700495821621
Dutch	4424385	0.47409426219	lifted_cop	0.700795922023
Dutch	4424385	0.0974890189145	lifted_mark	0.0505954327667
Dutch	4424385	-0.195062560334	nmod	0.885847185253
Dutch	4424385	-0.498676855401	nsubj	0.73839518706
Dutch	4424385	0.465890461436	nummod	0.204401180549
Dutch	4424385	0.212213273445	obj	0.12326471753
Dutch	4424385	-0.380859135405	obl	0.0414218910723
Dutch	4424385	-0.794491093655	parataxis	0.049235138483
Dutch	4424385	0.606592309156	punct	0.904551917657
Dutch	4424385	0.188098066987	xcomp	0.208067307752
Catalan	4523000	-0.304623685972	acl	0.354071258591
Catalan	4523000	0.841827866806	advcl	0.612550683177
Catalan	4523000	0.440051891701	advmod	0.255634580291
Catalan	4523000	0.731034606543	amod	0.281603708202
Catalan	4523000	-0.774986317747	appos	0.2323375337
Catalan	4523000	0.561604142384	aux	0.802092036449
Catalan	4523000	0.518429024739	cc	0.281190348245
Catalan	4523000	0.143808242277	ccomp	0.803936328171
Catalan	4523000	0.98911281444	compound	0.59594499251
Catalan	4523000	-0.898953188898	conj	0.186450192372
Catalan	4523000	0.0835450747055	csubj	0.458175148278
Catalan	4523000	-0.779641154927	dep	0.0459309465491
Catalan	4523000	-0.990368356156	det	0.647318296274
Catalan	4523000	0.236560539252	expl	0.394540477704
Catalan	4523000	0.959376405272	fixed	0.332407749233
Catalan	4523000	0.0503704404577	flat	0.997293985332
Catalan	4523000	-0.925248372379	iobj	0.119105484772
Catalan	4523000	-0.840960878243	lifted_case	0.480073644758
Catalan	4523000	-0.358300175402	lifted_cc	0.918482049658
Catalan	4523000	-0.452414559838	lifted_cop	0.24623981236
Catalan	4523000	-0.223393535249	lifted_mark	0.691285355698
Catalan	4523000	0.767470402631	mark	0.00215415202828
Catalan	4523000	-0.613637809314	nmod	0.421134327442
Catalan	4523000	-0.907328680142	nsubj	0.369395045399
Catalan	4523000	-0.173397157603	nummod	0.248716109236
Catalan	4523000	-0.407571635195	obj	0.766949939483
Catalan	4523000	0.352832920109	obl	0.363528887815
Catalan	4523000	0.528495309997	orphan	0.484917931295
Catalan	4523000	0.568433056186	parataxis	0.472158056059
Catalan	4523000	0.0695292119338	punct	0.463166920719
Catalan	4523000	-0.81409833334	xcomp	0.0237105049309
Chinese	6314764	0.849142333275	acl	0.490852790413
Chinese	6314764	0.2696078915	advcl	0.0884505578416
Chinese	6314764	-0.232816016218	advmod	0.565317386368
Chinese	6314764	-0.642044206649	amod	0.757328287045
Chinese	6314764	-0.156971694628	appos	0.176918383204
Chinese	6314764	0.650932503434	aux	0.947277135825
Chinese	6314764	-0.486862100764	case	0.669150731989
Chinese	6314764	-0.048680271146	ccomp	0.782196469745
Chinese	6314764	-0.548211604026	clf	0.922900886082
Chinese	6314764	0.846047506416	conj	0.239162895059
Chinese	6314764	0.0997423323563	csubj	0.743563673395
Chinese	6314764	0.956425290928	dep	0.3474066975
Chinese	6314764	0.404357296579	det	0.678108936151
Chinese	6314764	0.484978985846	discourse	0.548986473933
Chinese	6314764	-0.290587491453	dislocated	0.834541912255
Chinese	6314764	0.730500808097	flat	0.257615835318
Chinese	6314764	-0.434043095227	iobj	0.911535612033
Chinese	6314764	-0.613489043409	lifted_case	0.80028734327
Chinese	6314764	-0.972855147	lifted_cc	0.880296967614
Chinese	6314764	-0.197097113727	lifted_cop	0.124115785144
Chinese	6314764	-0.774089864148	lifted_mark	0.219276749464
Chinese	6314764	0.218657532854	nmod	0.828064980662
Chinese	6314764	0.0354771815817	nsubj	0.786906276148
Chinese	6314764	-0.75568829576	nummod	0.459464649872
Chinese	6314764	-0.747117966799	obj	0.1971074184
Chinese	6314764	-0.832991009633	obl	0.217965288551
Chinese	6314764	-0.410447558597	orphan	0.0598444669662
Chinese	6314764	0.411486426847	punct	0.529622827835
Chinese	6314764	-0.789537954534	vocative	0.675780216703
Chinese	6314764	-0.0593339013693	xcomp	0.802776040942
German	5723921	0.324497271165	acl	0.293700377547
German	5723921	0.149313690738	advcl	0.730634444562
German	5723921	-0.240011416845	advmod	0.825240862896
German	5723921	0.624604361823	amod	0.249209801103
German	5723921	-0.0983212907628	appos	0.115882462994
German	5723921	-0.120229888647	aux	0.330960549693
German	5723921	0.665367260786	ccomp	0.167779707837
German	5723921	-0.807280500789	compound	0.940955059141
German	5723921	0.606519412075	conj	0.711337117554
German	5723921	0.222227787445	csubj	0.510949488583
German	5723921	-0.649615626102	dep	0.891392467672
German	5723921	-0.698861801591	det	0.381135242367
German	5723921	0.734418645145	expl	0.0652875133396
German	5723921	-0.684309246901	fixed	0.535737080254
German	5723921	0.913033288411	flat	0.910936346267
German	5723921	0.239727043689	iobj	0.827718840647
German	5723921	-0.601517540408	lifted_case	0.775374550106
German	5723921	-0.299064885379	lifted_cc	0.608805158641
German	5723921	0.911048962574	lifted_cop	0.0785107222267
German	5723921	-0.914825760583	lifted_mark	0.260733713145
German	5723921	0.276007710301	mark	0.117570180205
German	5723921	-0.566361088774	nmod	0.391149424594
German	5723921	0.809423643733	nsubj	0.277659765043
German	5723921	-0.743809154822	nummod	0.666855155398
German	5723921	0.922849661902	obj	0.853631624335
German	5723921	-0.852083139626	obl	0.800533127566
German	5723921	0.617220929864	parataxis	0.162757865867
German	5723921	-0.060795820148	punct	0.214281218239
German	5723921	0.967576005605	xcomp	0.512618892234
Serbian	8382096	0.0558095435522	acl	0.431567915878
Serbian	8382096	-0.0664307169945	advcl	0.619578241167
Serbian	8382096	0.860441899429	advmod	0.946570051629
Serbian	8382096	-0.787661630262	amod	0.242735248644
Serbian	8382096	0.769775971597	appos	0.144037671697
Serbian	8382096	-0.929236821996	aux	0.811823580507
Serbian	8382096	-0.632234553979	ccomp	0.079110639421
Serbian	8382096	0.867387633211	compound	0.148277982638
Serbian	8382096	-0.636118121936	conj	0.782474144299
Serbian	8382096	-0.144944460957	csubj	0.624264163577
Serbian	8382096	-0.224501750845	dep	0.0631575438601
Serbian	8382096	-0.732448967389	det	0.510628196263
Serbian	8382096	-0.471393715283	discourse	0.214030336797
Serbian	8382096	0.406394573894	fixed	0.370657977347
Serbian	8382096	-0.643441993755	flat	0.263105183809
Serbian	8382096	0.433803362525	goeswith	0.727394378047
Serbian	8382096	0.569206834902	iobj	0.406170126788
Serbian	8382096	-0.988104102185	lifted_case	0.179028078568
Serbian	8382096	-0.114307574199	lifted_cc	0.42962208033
Serbian	8382096	0.321397907047	lifted_cop	0.0070400456218
Serbian	8382096	-0.762504896814	lifted_mark	0.134672639596
Serbian	8382096	0.43058045613	list	0.228315837462
Serbian	8382096	-0.806633391464	nmod	0.456540560649
Serbian	8382096	0.572979520197	nsubj	0.404520694139
Serbian	8382096	0.107685839314	nummod	0.508198149044
Serbian	8382096	-0.137761637635	obj	0.696647543009
Serbian	8382096	0.511355927148	obl	0.307490454025
Serbian	8382096	0.469797780393	orphan	0.0751423806725
Serbian	8382096	-0.276824116378	parataxis	0.806490949374
Serbian	8382096	-0.869232795192	punct	0.532439170973
Serbian	8382096	0.364652889336	vocative	0.583137226766
Serbian	8382096	-0.38355867724	xcomp	0.974526727439
Hebrew	9348253	0.201462352391	acl	0.0971818892717
Hebrew	9348253	-0.240437308346	advcl	0.865411336745
Hebrew	9348253	0.686050561244	advmod	0.00869616546802
Hebrew	9348253	0.575855004032	amod	0.259455590078
Hebrew	9348253	0.502305785964	appos	0.0523696333204
Hebrew	9348253	0.258880269684	aux	0.386862082336
Hebrew	9348253	0.984106331662	case	0.429755443468
