FileName	ModelName	Counter	AverageLoss_LM	DH_Weight	CoarseDependency	DistanceWeight	EntropyWeight	ObjectiveName
437409841	optimizeUniformity.py	704030	6.773788085945352	-2.7993774	acl	1.8898779	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-3.408314	advcl	0.47246772	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-4.1601696	advmod	2.4383457	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-5.40588	amod	-0.30063275	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	0.20546232	appos	0.3470554	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	1.09265	aux	2.9872527	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	1.8131135	ccomp	-0.31649187	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-4.1164474	compound	-1.5892209	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	3.2108471	conj	-0.16475675	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	0.111360356	csubj	-0.097252935	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-0.10118188	dep	0.21402624	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	6.870434	det	-5.858301	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-0.07092151	discourse	0.48534843	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-0.07476174	dislocated	-0.0065891016	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	0.7610895	expl	0.35780767	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	0.77532136	fixed	-0.098030776	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	1.1891978	flat	-0.25222942	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-0.16767062	goeswith	0.025062548	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	0.17872567	iobj	-0.121494025	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-5.1439276	lifted_case	0.117974326	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-3.2839549	lifted_cc	-0.07579955	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	0.05651093	lifted_cop	0.0066563333	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-3.3901575	lifted_mark	0.14023155	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-0.074060634	list	0.2526015	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	5.4086595	nmod	2.0019627	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	5.3661537	nsubj	-2.9017909	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-2.7831829	nummod	-0.44052544	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	9.997425	obj	0.33714116	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	4.7416162	obl	2.9502482	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	0.028703151	orphan	0.04687441	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	-2.0534637	parataxis	-0.90109307	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	0.0	punct	0.0	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	0.025578355	reparandum	0.026216477	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	0.41627204	vocative	0.16015036	0.001	LM
437409841	optimizeUniformity.py	704030	6.773788085945352	3.0059025	xcomp	-2.1330943	0.001	LM
