FileName	ModelName	Counter	AverageLoss_LM	DH_Weight	CoarseDependency	DistanceWeight	EntropyWeight	ObjectiveName
2056539619	optimizeUniformity.py	254030	6.849438261495538	1.6759838	acl	0.9845101	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-2.6210985	advcl	-1.0899556	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	0.26226294	advmod	3.7049446	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-4.574053	amod	1.2157139	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-1.356703	appos	-0.45253927	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-3.2873847	aux	2.8700745	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-0.831069	ccomp	0.38911846	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-3.7383294	compound	-1.7531787	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	0.83064383	conj	0.24246481	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-0.5317834	csubj	-0.46987513	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	0.2041481	dep	0.09947775	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	6.395917	det	-5.4665823	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	0.6942515	discourse	0.35720885	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-0.27432543	dislocated	-0.16681434	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-0.20998564	expl	1.0431927	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-0.33406508	fixed	-0.174137	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-1.1395221	flat	0.1392312	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	0.57418585	goeswith	0.12866038	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	0.03777131	iobj	-0.103801586	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-3.4805596	lifted_case	0.013781096	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-2.4896	lifted_cc	0.09888057	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-0.7697744	lifted_cop	-0.004614419	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-2.1470277	lifted_mark	0.058340926	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-1.5276141	list	0.58110887	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	4.7797537	nmod	-0.39241984	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	5.126012	nsubj	-2.7410727	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-1.4174569	nummod	0.23866683	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-9.9875145	obj	1.377644	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	1.6576631	obl	1.008696	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	0.07544789	orphan	-0.019426625	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-2.6001246	parataxis	-1.6616346	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	0.0	punct	0.0	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	-0.26840523	reparandum	-0.031989112	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	0.26217076	vocative	-0.0004654454	0.001	LM
2056539619	optimizeUniformity.py	254030	6.849438261495538	1.9768772	xcomp	-0.023263097	0.001	LM
