FileName	ModelName	Counter	AverageLoss_LM	DH_Weight	CoarseDependency	DistanceWeight	EntropyWeight	ObjectiveName
8684109627	optimizeUniformity.py	304030	6.762237408687745	-5.7944136	acl	5.357995	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-8.259959	advcl	-1.8687274	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-7.8416514	advmod	5.6886363	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-8.027427	amod	0.5694963	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	6.4710245	appos	-1.1016699	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-6.353404	aux	3.1128533	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	7.409175	ccomp	-2.8738852	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-7.454804	compound	-6.5257983	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	8.456555	conj	7.2113156	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	1.5402138	csubj	0.12444715	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	4.7529736	dep	4.6466565	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	9.313497	det	-13.930318	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	4.6927814	discourse	5.945445	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	0.6976476	dislocated	-1.5879116	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-0.08063155	expl	-4.2790203	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	2.7632577	fixed	-2.2067347	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-6.2236314	flat	-2.2550192	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	5.247736	goeswith	-1.4235324	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-0.812356	iobj	0.12263277	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-8.6874485	lifted_case	2.3768537	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-7.368844	lifted_cc	-0.017991832	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-1.6018736	lifted_cop	0.46666396	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-6.0158353	lifted_mark	-0.38212618	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-6.590321	list	2.7388241	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	8.68138	nmod	-6.9933047	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	8.343199	nsubj	1.4194256	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	5.5818696	nummod	2.7589936	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	10.857358	obj	-6.356198	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	7.1121597	obl	12.520627	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-2.249232	orphan	-0.039948	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-7.018105	parataxis	-4.7876782	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	0.0	punct	0.0	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	-1.3108432	reparandum	-0.022361413	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	4.6228476	vocative	2.4722784	0.001	LM
8684109627	optimizeUniformity.py	304030	6.762237408687745	6.4938674	xcomp	-0.88176364	0.001	LM
