Language	Model	Type	UAS	Pars
Czech	9566073	manual_output_funchead_RANDOM3	0.796226668868	0.8056296333330357
Catalan	7484166	manual_output_funchead_RANDOM3	0.823926524845	0.7307694933461061
Romanian	6793944	manual_output_funchead_RANDOM3	0.732283464567	1.1872111112130057
Urdu	2559410	manual_output_funchead_RANDOM3	0.801960219083	0.9062867561346105
Gothic	1769809	manual_output_funchead_RANDOM3	0.745797903896	1.252742109172354
Coptic	986135	manual_output_funchead_RANDOM3	0.742824339839	1.1245021020777601
Bulgarian	6963849	manual_output_funchead_RANDOM3	0.850842310751	0.646785978691394
English	1910170	manual_output_funchead_RANDOM3	0.787892580792	0.9419355238990599
Tamil	7222807	manual_output_funchead_RANDOM3	0.561717352415	2.076695611097305
Chinese	1818035	manual_output_funchead_RANDOM3	0.595684113866	1.694803723553324
Basque	8969980	manual_output_funchead_RANDOM3	0.694294023265	1.3670821614739792
Galician	9553793	manual_output_funchead_RANDOM3	0.745339227369	1.3424682352787116
Ancient_Greek	3315951	manual_output_funchead_RANDOM3	0.745748019728	1.1866552764605807
Russian	7597148	manual_output_funchead_RANDOM3	0.714831891318	1.1705394731172936
Vietnamese	2202469	manual_output_funchead_RANDOM3	0.623745310757	1.6738229564681057
Old_Church_Slavonic	900997	manual_output_funchead_RANDOM3	0.778415841584	1.1335626038938467
Latvian	5639	manual_output_funchead_RANDOM3	0.644107027127	1.6824050668367312
Persian	737662	manual_output_funchead_RANDOM3	0.693960751797	1.0854834817008066
Portuguese	1464697	manual_output_funchead_RANDOM3	0.818770226537	0.7244195213200684
English	303555	manual_output_funchead_RANDOM3	0.803140646336	0.9081179763962948
Marathi	4090054	manual_output_funchead_RANDOM3	0.769005847953	1.4747764687789113
Dutch	6972666	manual_output_funchead_RANDOM3	0.821391213389	0.8254745318908946
Estonian	5859723	manual_output_funchead_RANDOM3	0.730623492938	1.146725790072752
Slovenian	9390480	manual_output_funchead_RANDOM3	0.788837294837	1.0533077523744625
Bulgarian	7879863	manual_output_funchead_RANDOM3	0.842599956619	0.6649180300909237
Galician	7277133	manual_output_funchead_RANDOM3	0.73086955328	1.269457024596563
Latvian	885572	manual_output_funchead_RANDOM3	0.646977131747	1.617806015958522
English	6498835	manual_output_funchead_RANDOM3	0.797830374753	0.909120037053729
Czech	1218369	manual_output_funchead_RANDOM3	0.799155096626	0.827768969870639
Serbian	3502632	manual_output_funchead_RANDOM3	0.759660056657	1.1351211432492092
Marathi	7906796	manual_output_funchead_RANDOM3	0.690058479532	1.5486194097507766
Polish	1367792	manual_output_funchead_RANDOM3	0.852006980803	0.6658727470978254
Serbian	6895660	manual_output_funchead_RANDOM3	0.786402266289	1.0296352188715516
German	6327163	manual_output_funchead_RANDOM3	0.855598023679	0.6934797114935639
Marathi	4709398	manual_output_funchead_RANDOM3	0.669590643275	1.705103860263936
French	2626191	manual_output_funchead_RANDOM3	0.838019120066	0.6888019985329409
Old_Church_Slavonic	4868265	manual_output_funchead_RANDOM3	0.733069306931	1.219048520609884
Serbian	4820908	manual_output_funchead_RANDOM3	0.721699716714	1.1782449848996344
Russian	4275071	manual_output_funchead_RANDOM3	0.722108378871	1.157746321971245
Chinese	6097967	manual_output_funchead_RANDOM3	0.646556473829	1.553940783650422
Lithuanian	138931	manual_output_funchead_RANDOM3	0.505096262741	2.3898634095154154
German	5142401	manual_output_funchead_RANDOM3	0.851962338026	0.6560087043285325
Gothic	7110629	manual_output_funchead_RANDOM3	0.74906070793	1.2700840558886928
Urdu	3300174	manual_output_funchead_RANDOM3	0.773349668492	0.9817997733328108
Marathi	4713266	manual_output_funchead_RANDOM3	0.716374269006	1.5268682067157233
French	2186333	manual_output_funchead_RANDOM3	0.831722861842	0.7163900901832198
Ukrainian	7170160	manual_output_funchead_RANDOM3	0.710400763359	1.2390723845544662
Swedish	3351150	manual_output_funchead_RANDOM3	0.787431624475	1.0132321391564434
Tamil	7714464	manual_output_funchead_RANDOM3	0.567978533095	2.0259478301183056
Spanish	8396491	manual_output_funchead_RANDOM3	0.822775054329	0.8081524740819284
Croatian	4189499	manual_output_funchead_RANDOM3	0.689575110286	1.2441469242989616
Italian	8402649	manual_output_funchead_RANDOM3	0.835036185611	0.7362069502479222
Italian	3143840	manual_output_funchead_RANDOM3	0.83647296722	0.7226048208877806
Indonesian	4557281	manual_output_funchead_RANDOM3	0.691216533584	1.3468192222589839
Ukrainian	2365987	manual_output_funchead_RANDOM3	0.729365458015	1.1650256843284796
Bulgarian	6635534	manual_output_funchead_RANDOM3	0.837755766033	0.6727548195115829
Romanian	7319389	manual_output_funchead_RANDOM3	0.717746820109	1.2658093948448979
Hindi	6511067	manual_output_funchead_RANDOM3	0.843680540754	0.6428785549844077
Norwegian	3099220	manual_output_funchead_RANDOM3	0.81806459829	0.824729733481363
Old_Church_Slavonic	3486718	manual_output_funchead_RANDOM3	0.795940594059	1.125124157891415
Norwegian	4693964	manual_output_funchead_RANDOM3	0.852847068562	0.7455966867443999
French	3685139	manual_output_funchead_RANDOM3	0.839098478618	0.694439603183319
Gothic	446410	manual_output_funchead_RANDOM3	0.762507415464	1.1367291491423432
Chinese	2349211	manual_output_funchead_RANDOM3	0.63406795225	1.6342711841873996
Dutch	7300802	manual_output_funchead_RANDOM3	0.844926778243	0.7285659018576643
Italian	6613718	manual_output_funchead_RANDOM3	0.83748403576	0.7391348310645944
Slovenian	7153403	manual_output_funchead_RANDOM3	0.804514734955	1.0126903055783036
Persian	9296476	manual_output_funchead_RANDOM3	0.817578772803	0.8728243458857518
Portuguese	5154826	manual_output_funchead_RANDOM3	0.840728556527	0.6631046059524491
Bulgarian	4091652	manual_output_funchead_RANDOM3	0.859518472995	0.6373738026930965
Norwegian	6366761	manual_output_funchead_RANDOM3	0.816631910728	0.8185265871467372
Norwegian	6366761	manual_output_funchead_RANDOM3	0.823126761012	0.8225956062335097
Telugu	3808037	manual_output_funchead_RANDOM3	0.826589595376	0.899202455215601
Irish	8709223	manual_output_funchead_RANDOM3	0.471815357301	2.6703609931326104
Slovak	3651588	manual_output_funchead_RANDOM3	0.7923907938	0.8363676208014105
Lithuanian	7071395	manual_output_funchead_RANDOM3	0.453001132503	2.578253198453011
Korean	1802599	manual_output_funchead_RANDOM3	0.553188246769	1.9344988992318268
Czech	4688076	manual_output_funchead_RANDOM3	0.764753712501	0.898194233966912
Vietnamese	9936996	manual_output_funchead_RANDOM3	0.621717530163	1.6000943132893837
English	5563867	manual_output_funchead_RANDOM3	0.806200374248	0.8992124494559509
Chinese	5887738	manual_output_funchead_RANDOM3	0.593296602388	1.6730342975770585
Ancient_Greek	4246850	manual_output_funchead_RANDOM3	0.747421910028	1.129359676866071
Slovak	9028940	manual_output_funchead_RANDOM3	0.780178487553	0.9278974498141366
Dutch	1689878	manual_output_funchead_RANDOM3	0.852510460251	0.7170078323725377
Latin	6482768	manual_output_funchead_RANDOM3	0.678402733577	1.499190143882192
Coptic	2819633	manual_output_funchead_RANDOM3	0.750861079219	1.1164987018817327
Old_Church_Slavonic	8849688	manual_output_funchead_RANDOM3	0.754257425743	1.1618999612449419
Telugu	6263798	manual_output_funchead_RANDOM3	0.83429672447	0.8569430914458053
Slovenian	6156221	manual_output_funchead_RANDOM3	0.788745345042	0.9900992406531055
Ukrainian	3817891	manual_output_funchead_RANDOM3	0.723401717557	1.1943245473253818
Catalan	5836099	manual_output_funchead_RANDOM3	0.795745348928	0.8334403753477154
Ancient_Greek	9328376	manual_output_funchead_RANDOM3	0.762397250037	1.1526185526225692
Lithuanian	3377145	manual_output_funchead_RANDOM3	0.481313703284	2.536400882466058
German	2076789	manual_output_funchead_RANDOM3	0.857276032442	0.6351272781019477
Latin	6920140	manual_output_funchead_RANDOM3	0.678268734716	1.5301853075829674
Czech	2521485	manual_output_funchead_RANDOM3	0.783687618069	0.8159089261236893
Danish	7276132	manual_output_funchead_RANDOM3	0.785211660896	0.9518855515104772
Ukrainian	4738490	manual_output_funchead_RANDOM3	0.716245229008	1.2326510429865758
Latin	1584711	manual_output_funchead_RANDOM3	0.703293022009	1.4653529387327706
Ancient_Greek	7921475	manual_output_funchead_RANDOM3	0.749155582125	1.1739131242272887
