Language	FileName	DH_Weight	CoarseDependency	DistanceWeight
Afrikaans	2255561	0.923506213771	advmod	0.692724125901
Afrikaans	2255561	0.0115889148799	amod	0.365591334917
Afrikaans	2255561	0.00472953953717	appos	0.786956837538
Afrikaans	2255561	-0.682841065469	aux	0.465596669308
Afrikaans	2255561	-0.60336514879	case	0.22968783129
Afrikaans	2255561	0.361137479886	cc	0.260530478867
Afrikaans	2255561	-0.688354131165	ccomp	0.140538791599
Afrikaans	2255561	-0.0982833573478	compound	0.291133027933
Afrikaans	2255561	-0.306524478264	conj	0.532624002961
Afrikaans	2255561	0.245086978477	cop	0.268826387762
Afrikaans	2255561	-0.0155590012238	csubj	0.422760150628
Afrikaans	2255561	0.672031649687	dep	0.236922271813
Afrikaans	2255561	0.264725840977	det	0.704315098161
Afrikaans	2255561	-0.0942782577835	flat	0.65986530523
Afrikaans	2255561	0.170888649448	iobj	0.60366051772
Afrikaans	2255561	-0.235653980815	mark	0.863545947749
Afrikaans	2255561	0.209191297363	nmod	0.600000036263
Afrikaans	2255561	-0.0684777405471	nsubj	0.554444853025
Afrikaans	2255561	0.437408792944	nummod	0.713809738036
Afrikaans	2255561	-0.508258142904	obj	0.908855664247
Afrikaans	2255561	-0.684614355339	obl	0.414265056985
Afrikaans	2255561	0.244685262587	punct	0.934677619133
Afrikaans	2255561	0.424409503867	xcomp	0.591682320339
Afrikaans	2610668	0.466015023529	advmod	0.576490606846
Afrikaans	2610668	-0.575591881952	amod	0.605613622085
Afrikaans	2610668	0.628050385813	appos	0.217299882649
Afrikaans	2610668	0.913321165808	aux	0.917219489632
Afrikaans	2610668	-0.0325985670111	case	0.917639975626
Afrikaans	2610668	-0.0353033966959	cc	0.807478442859
Afrikaans	2610668	0.433688364917	ccomp	0.917455969687
Afrikaans	2610668	0.860162915836	compound	0.789407348174
Afrikaans	2610668	-0.413561452823	conj	0.595761624058
Afrikaans	2610668	0.0458442954748	cop	0.88521197962
Afrikaans	2610668	0.973094323885	csubj	0.248467707242
Afrikaans	2610668	-0.812770386825	dep	0.950655656036
Afrikaans	2610668	0.166219516377	det	0.673323066535
Afrikaans	2610668	0.570865502408	flat	0.867429844445
Afrikaans	2610668	0.945001026234	iobj	0.575952333981
Afrikaans	2610668	0.946569568517	mark	0.610090293107
