Language	FileName	DH_Weight	CoarseDependency	DistanceWeight
Russian	4401247	-0.147037591339	acl	0.221097778985
Russian	4401247	-0.241289222033	advcl	0.482503328177
Russian	4401247	-0.419435402891	advmod	0.116541640457
Russian	4401247	-0.647255668788	amod	0.816947725504
Russian	4401247	-0.112631712469	appos	0.851853715506
Russian	4401247	0.283708307647	aux	0.244460353298
Russian	4401247	-0.205794139079	case	0.115688461865
Russian	4401247	-0.702588552504	ccomp	0.670971603026
Russian	4401247	-0.673006152327	compound	0.314012255712
Russian	4401247	-0.215159947015	conj	0.439454284673
Russian	4401247	0.636974541934	csubj	0.284626250523
Russian	4401247	-0.856109265293	dep	0.880590822614
Russian	4401247	-0.794865910403	det	0.0697474233245
Russian	4401247	0.162342743334	discourse	0.995013486498
Russian	4401247	0.923833621802	expl	0.0323915624817
Russian	4401247	0.526760934995	fixed	0.214107108559
Russian	4401247	-0.890071512121	flat	0.365552686284
Russian	4401247	0.137720384778	goeswith	0.161577292418
Russian	4401247	0.168221919402	iobj	0.713740316094
Russian	4401247	-0.989138937743	lifted_case	0.256336369328
Russian	4401247	-0.0957132534443	lifted_cc	0.897029506874
Russian	4401247	0.22639285913	lifted_cop	0.479473649827
Russian	4401247	0.937912775225	lifted_mark	0.73790159176
Russian	4401247	0.380905080385	list	0.742222487406
Russian	4401247	0.831262194468	nmod	0.918961166018
Russian	4401247	0.179105326797	nsubj	0.849067390098
Russian	4401247	0.545232245537	nummod	0.383836652232
Russian	4401247	0.351949170267	obj	0.199419357823
Russian	4401247	0.998364019453	obl	0.482152350411
Russian	4401247	-0.955159077804	orphan	0.677215904435
Russian	4401247	-0.931797013121	parataxis	0.490138580904
Russian	4401247	0.702869129121	punct	0.812366616249
Russian	4401247	-0.154135924799	vocative	0.954463163896
Russian	4401247	0.256349732131	xcomp	0.636174878282
German	7109961	-0.0314839011136	acl	0.771662744536
German	7109961	-0.777962790501	advcl	0.861537962926
German	7109961	-0.472521104223	advmod	0.831239730648
German	7109961	-0.151126576019	amod	0.486644417161
German	7109961	-0.192782345549	appos	0.169536931012
German	7109961	0.618310479954	aux	0.114162288598
German	7109961	-0.468993881166	ccomp	0.0334759462195
German	7109961	-0.24416616381	compound	0.672290438656
German	7109961	0.918868559013	conj	0.79854192904
German	7109961	-0.929153581371	csubj	0.926116619604
German	7109961	-0.368313389961	dep	0.484775912747
German	7109961	-0.67696709145	det	0.785595349854
German	7109961	0.296336688091	expl	0.913752595567
German	7109961	-0.114248788004	fixed	0.951821915303
German	7109961	0.311012448759	flat	0.932021713254
German	7109961	0.146204332051	iobj	0.0685542878903
German	7109961	0.551428891774	lifted_case	0.439459361936
German	7109961	0.53694739229	lifted_cc	0.618660688315
German	7109961	-0.14378266877	lifted_cop	0.3167418511
German	7109961	-0.761645052499	lifted_mark	0.240801528622
German	7109961	-0.531952826832	mark	0.0955507807811
German	7109961	-0.774896407134	nmod	0.488828216337
German	7109961	-0.853221820682	nsubj	0.485748538112
German	7109961	-0.109998485579	nummod	0.642844480791
German	7109961	0.9122631912	obj	0.320452408694
German	7109961	-0.822208108807	obl	0.497373251286
German	7109961	-0.643124653961	parataxis	0.827122528638
German	7109961	-0.946060885588	punct	0.34993114384
German	7109961	-0.871662084151	xcomp	0.320108730374
Arabic	9345509	0.211802705317	acl	0.736759136577
Arabic	9345509	-0.952331724266	advcl	0.690199713862
Arabic	9345509	0.128706975889	advmod	0.343331007801
Arabic	9345509	0.140074982347	amod	0.0113916908724
Arabic	9345509	-0.510776365908	appos	0.896068187996
Arabic	9345509	0.24817722902	aux	0.544992448785
Arabic	9345509	-0.937716588957	cc	0.994239769056
Arabic	9345509	-0.912545771748	ccomp	0.938778153655
Arabic	9345509	-0.364560259713	compound	0.381704122152
Arabic	9345509	0.251362143423	conj	0.536789391018
Arabic	9345509	-0.272287521193	csubj	0.926614814368
Arabic	9345509	0.970038754453	dep	0.633117902804
Arabic	9345509	-0.0723782256341	det	0.933491825971
Arabic	9345509	0.55095933382	fixed	0.895921839289
Arabic	9345509	0.0485564272552	flat	0.734068157438
Arabic	9345509	-0.893430143182	iobj	0.518153753189
Arabic	9345509	0.0163730142428	lifted_case	0.639759709472
Arabic	9345509	0.0459788625333	lifted_cc	0.283069298902
Arabic	9345509	0.964382550169	lifted_cop	0.246332502844
Arabic	9345509	-0.927058289712	lifted_mark	0.114672134227
Arabic	9345509	0.971704317514	mark	0.919878504744
Arabic	9345509	-0.534713993627	nmod	0.913841737429
Arabic	9345509	-0.48962709396	nsubj	0.433127106074
Arabic	9345509	0.287069602315	nummod	0.784922116696
Arabic	9345509	0.0198739536285	obj	0.269653780445
Arabic	9345509	-0.47805968206	obl	0.281090793199
Arabic	9345509	0.252532987042	orphan	0.230016037066
Arabic	9345509	-0.099626879449	parataxis	0.644934467954
Arabic	9345509	-0.88903621388	punct	0.6629213179
Arabic	9345509	0.594718438182	xcomp	0.89882848184
Slovenian	6900520	-0.717128997805	acl	0.0994354541591
Slovenian	6900520	0.0635220645734	advcl	0.936849413671
Slovenian	6900520	0.714673205946	advmod	0.58561941619
Slovenian	6900520	0.115729274659	amod	0.423343732173
Slovenian	6900520	-0.948703103291	appos	0.571815159343
Slovenian	6900520	-0.0963759607989	aux	0.696034627299
Slovenian	6900520	-0.73880214781	case	0.596886989606
